707;1;5;6;19
708;1;5;6;20
709;1;5;6;21
710;1;5;6;22
711;1;5;6;23
712;1;5;6;24
713;1;5;6;25
714;1;5;7;8
715;1;5;7;9
716;1;5;7;10
717;1;5;7;11
718;1;5;7;12
719;1;5;7;13
720;1;5;7;14
721;1;5;7;15
722;1;5;7;16
723;1;5;7;17
724;1;5;7;18
725;1;5;7;19
726;1;5;7;20
727;1;5;7;21
728;1;5;7;22
729;1;5;7;23
730;1;5;7;24
731;1;5;7;25
732;1;5;8;9
733;1;5;8;10
734;1;5;8;11
735;1;5;8;12
736;1;5;8;13
737;1;5;8;14
738;1;5;8;15
739;1;5;8;16
740;1;5;8;17
741;1;5;8;18
742;1;5;8;19
743;1;5;8;20
744;1;5;8;21
745;1;5;8;22
746;1;5;8;23
747;1;5;8;24
748;1;5;8;25
749;1;5;9;10
750;1;5;9;11
751;1;5;9;12
752;1;5;9;13
753;1;5;9;14
754;1;5;9;15
755;1;5;9;16
756;1;5;9;17
757;1;5;9;18
758;1;5;9;19
759;1;5;9;20
760;1;5;9;21
761;1;5;9;22
762;1;5;9;23
763;1;5;9;24
764;1;5;9;25
765;1;5;10;11
766;1;5;10;12
767;1;5;10;13
768;1;5;10;14
769;1;5;10;15
770;1;5;10;16
771;1;5;10;17
772;1;5;10;18
773;1;5;10;19
774;1;5;10;20
775;1;5;10;21
776;1;5;10;22
777;1;5;10;23
778;1;5;10;24
779;1;5;10;25
780;1;5;11;12
781;1;5;11;13
782;1;5;11;14
783;1;5;11;15
784;1;5;11;16
785;1;5;11;17
786;1;5;11;18
787;1;5;11;19
788;1;5;11;20
789;1;5;11;21
790;1;5;11;22
791;1;5;11;23
792;1;5;11;24
793;1;5;11;25
794;1;5;12;13
795;1;5;12;14
796;1;5;12;15
797;1;5;12;16
798;1;5;12;17
799;1;5;12;18
800;1;5;12;19
801;1;5;12;20
802;1;5;12;21
803;1;5;12;22
804;1;5;12;23
805;1;5;12;24
806;1;5;12;25
807;1;5;13;14
808;1;5;13;15
809;1;5;13;16
810;1;5;13;17
811;1;5;13;18
812;1;5;13;19
813;1;5;13;20
814;1;5;13;21
815;1;5;13;22
816;1;5;13;23
817;1;5;13;24
818;1;5;13;25
819;1;5;14;15
820;1;5;14;16
821;1;5;14;17
822;1;5;14;18
823;1;5;14;19
824;1;5;14;20
825;1;5;14;21
826;1;5;14;22
827;1;5;14;23
828;1;5;14;24
829;1;5;14;25
830;1;5;15;16
831;1;5;15;17
832;1;5;15;18
833;1;5;15;19
834;1;5;15;20
835;1;5;15;21
836;1;5;15;22
837;1;5;15;23
838;1;5;15;24
839;1;5;15;25
840;1;5;16;17
841;1;5;16;18
842;1;5;16;19
843;1;5;16;20
844;1;5;16;21
845;1;5;16;22
846;1;5;16;23
847;1;5;16;24
848;1;5;16;25
849;1;5;17;18
850;1;5;17;19
851;1;5;17;20
852;1;5;17;21
853;1;5;17;22
854;1;5;17;23
855;1;5;17;24
856;1;5;17;25
857;1;5;18;19
858;1;5;18;20
859;1;5;18;21
860;1;5;18;22
861;1;5;18;23
862;1;5;18;24
863;1;5;18;25
864;1;5;19;20
865;1;5;19;21
866;1;5;19;22
867;1;5;19;23
868;1;5;19;24
869;1;5;19;25
870;1;5;20;21
871;1;5;20;22
872;1;5;20;23
873;1;5;20;24
874;1;5;20;25
875;1;5;21;22
876;1;5;21;23
877;1;5;21;24
878;1;5;21;25
879;1;5;22;23
880;1;5;22;24
881;1;5;22;25
882;1;5;23;24
883;1;5;23;25
884;1;5;24;25
885;1;6;7;8
886;1;6;7;9
887;1;6;7;10
888;1;6;7;11
889;1;6;7;12
890;1;6;7;13
891;1;6;7;14
892;1;6;7;15
893;1;6;7;16
894;1;6;7;17
895;1;6;7;18
896;1;6;7;19
897;1;6;7;20
898;1;6;7;21
899;1;6;7;22
900;1;6;7;23
901;1;6;7;24
902;1;6;7;25
903;1;6;8;9
904;1;6;8;10
905;1;6;8;11
906;1;6;8;12
907;1;6;8;13
908;1;6;8;14
909;1;6;8;15
910;1;6;8;16
911;1;6;8;17
912;1;6;8;18
913;1;6;8;19
914;1;6;8;20
915;1;6;8;21
916;1;6;8;22
917;1;6;8;23
